longitude,latitude,time,swvl1,swvl2,swvl3,swvl4,vwc_rzd
9.100000381469727,47.900001525878906,2018-01-09 17:00:00,0.37606648,0.38174245,0.42085218,0.4231404,0.40950418
9.100000381469727,47.900001525878906,2018-01-09 18:00:00,0.3760521,0.3815156,0.42070216,0.4231404,0.40934747
9.100000381469727,47.900001525878906,2018-01-09 19:00:00,0.3758411,0.38128874,0.42054793,0.42312542,0.40917403
9.100000381469727,47.900001525878906,2018-01-09 20:00:00,0.3756541,0.38104296,0.4203937,0.42312542,0.40899828
9.100000381469727,47.900001525878906,2018-01-09 21:00:00,0.37553424,0.3808114,0.420227,0.42312542,0.40882125
9.100000381469727,47.900001525878906,2018-01-09 22:00:00,0.37541434,0.3805845,0.4200728,0.42312542,0.40865415
9.100000381469727,47.900001525878906,2018-01-09 23:00:00,0.37522733,0.38035765,0.41992277,0.42312542,0.4084854
9.100000381469727,47.900001525878906,2018-01-10 00:00:00,0.37501636,0.38014024,0.41975605,0.42312542,0.40830496
9.100000381469727,47.900001525878906,2018-01-10 01:00:00,0.3747862,0.37992758,0.41958517,0.42311043,0.40812117
9.100000381469727,47.900001525878906,2018-01-10 02:00:00,0.3745704,0.3797149,0.4194351,0.42311043,0.40795332
9.100000381469727,47.900001525878906,2018-01-10 03:00:00,0.37434503,0.3795022,0.41926423,0.42311043,0.40776986
9.100000381469727,47.900001525878906,2018-01-10 04:00:00,0.37412927,0.37930372,0.4190975,0.42311043,0.40759304
9.100000381469727,47.900001525878906,2018-01-10 05:00:00,0.37393266,0.37909102,0.4189308,0.42311043,0.40741462
9.100000381469727,47.900001525878906,2018-01-10 06:00:00,0.37371686,0.37889254,0.4187766,0.42311043,0.40724677
9.100000381469727,47.900001525878906,2018-01-10 07:00:00,0.37352028,0.37869403,0.4186099,0.42311043,0.4070713
9.100000381469727,47.900001525878906,2018-01-10 08:00:00,0.3733045,0.37849554,0.41844317,0.42311043,0.40689448
9.100000381469727,47.900001525878906,2018-01-10 09:00:00,0.37312227,0.37829703,0.4182723,0.4230954,0.40671697
9.100000381469727,47.900001525878906,2018-01-10 10:00:00,0.3729113,0.37809855,0.41810557,0.4230954,0.4065405
9.100000381469727,47.900001525878906,2018-01-10 11:00:00,0.3726188,0.37786695,0.41793886,0.4230954,0.40635136
9.100000381469727,47.900001525878906,2018-01-10 12:00:00,0.37225437,0.37760702,0.4177388,0.4230804,0.4061272
9.100000381469727,47.900001525878906,2018-01-10 13:00:00,0.37185636,0.3773518,0.4175429,0.4230804,0.4059047
9.100000381469727,47.900001525878906,2018-01-10 14:00:00,0.3715207,0.37709185,0.41737202,0.4230804,0.4057036
9.100000381469727,47.900001525878906,2018-01-10 15:00:00,0.37129053,0.37689334,0.41718864,0.4230804,0.4055138
9.100000381469727,47.900001525878906,2018-01-10 16:00:00,0.37112272,0.376709,0.4170094,0.4230804,0.40533426
