timestep,demand_water,demand_f,dewatered_sludge,temperature,demand_electricity,heat_demand_digester,electricity_demand_digester
338,246.2893,0.052101,30.91,8.481,44.26,3.563662374169735,2.3073691201302537
339,247.2893,0.014673,30.91,8.336,44.26,3.5831476882560365,2.3073691201302537
340,248.2893,0.0,30.91,8.105,44.26,3.6141898093176605,2.3073691201302537
341,249.2893,0.0,30.91,7.953,44.26,3.6346157937391617,2.3073691201302537
342,250.2893,0.0,30.91,8.518,44.26,3.5586902595408176,2.3073691201302537
343,251.2893,0.0,30.91,9.924,44.26,3.369749903641928,2.3073691201302537
344,252.2893,0.0,30.91,11.869,44.26,3.1083779319325826,2.3073691201302537
345,253.2893,0.0,30.91,12.951,44.26,2.9629771744058413,2.3073691201302537
346,254.2893,0.0,30.91,13.578,44.26,2.8787199886671475,2.3073691201302537
347,255.2893,0.0,30.91,13.888,44.26,2.8370617309654005,2.3073691201302537
348,256.2893,0.0,30.91,13.938,44.26,2.8303426571425376,2.3073691201302537
349,257.2893,0.0,30.91,13.631,44.26,2.8715977704149127,2.3073691201302537
350,258.2893,0.0,30.91,12.79,44.26,2.984612592115458,2.3073691201302537
351,259.2893,0.0,30.91,10.091,44.26,3.347308197073567,2.3073691201302537
352,260.2893,0.0,30.91,9.017,44.26,3.491633902788651,2.3073691201302537
353,261.2893,0.0,30.91,8.899,44.26,3.507490917010606,2.3073691201302537
354,262.2893,0.0,30.91,8.977,44.26,3.4970091618469406,2.3073691201302537
355,263.2893,0.0,30.91,8.698,44.26,3.5345015937785127,2.3073691201302537
356,264.2893,0.062188,30.91,8.125,44.26,3.6115021797885154,2.3073691201302537
357,265.2893,0.15426,30.91,7.43,44.26,3.704897305926302,2.3073691201302537
358,266.2893,0.16016,30.91,6.984,44.26,3.764831444426234,2.3073691201302537
359,267.2893,0.1036,30.91,6.541,44.26,3.8243624384967947,2.3073691201302537
360,268.2893,0.084862,30.91,6.222,44.26,3.8672301294866562,2.3073691201302537
361,269.2893,0.0,30.91,6.214,44.26,3.868305181298315,2.3073691201302537
362,270.2893,0.0,30.91,6.137,44.26,3.878652554985522,2.3073691201302537
363,271.2893,0.062188,30.91,6.31,44.26,3.855404559558419,2.3073691201302537
364,272.2893,0.15426,30.91,6.642,44.26,3.8107899093746127,2.3073691201302537
365,273.2893,0.16016,30.91,7.33,44.26,3.7183354535720268,2.3073691201302537
366,274.2893,0.1036,30.91,7.908,44.26,3.6406629601797382,2.3073691201302537
367,275.2893,0.084862,30.91,8.707,44.26,3.5332921604903973,2.3073691201302537
368,276.2893,0.052101,30.91,9.614,44.26,3.411408161343674,2.3073691201302537
369,277.2893,0.014673,30.91,10.268,44.26,3.3235226757406346,2.3073691201302537
370,0.0,0.0,30.91,10.488,44.26,3.2939587509200408,2.3073691201302537
371,0.0,0.0,30.91,10.646,44.26,3.2727264776397953,2.3073691201302537
372,0.0,0.0,30.91,10.548,44.26,3.2858958623326053,2.3073691201302537
373,0.0,0.0,30.91,10.208,44.26,3.33158556432807,2.3073691201302537
374,0.0,0.0,30.91,9.435,44.26,3.4354624456295215,2.3073691201302537
375,0.0,0.0,30.91,8.582,44.26,3.5500898450475535,2.3073691201302537
376,0.0,0.0,30.91,7.973,44.26,3.631928164210017,2.3073691201302537
377,0.0,0.0,30.91,8.133,44.26,3.6104271279768576,2.3073691201302537
378,0.0,0.0,30.91,7.932,44.26,3.6374378047447644,2.3073691201302537
379,0.0,0.0,30.91,7.843,44.26,3.649397756149459,2.3073691201302537
380,0.0,0.0,30.91,7.714,44.26,3.666732966612444,2.3073691201302537
381,50.23589,0.0,30.91,7.807,44.26,3.6542354893019198,2.3073691201302537
382,51.23589,0.0,30.91,7.93,44.26,3.6377065676976788,2.3073691201302537
383,52.23589,0.0,30.91,8.083,44.26,3.61714620179972,2.3073691201302537
384,53.23589,0.0,30.91,8.137,44.26,3.6098896020710285,2.3073691201302537
385,54.23589,0.0,30.91,8.033,44.26,3.6238652756225824,2.3073691201302537
386,55.23589,0.062188,30.91,7.989,44.26,3.629778060586701,2.3073691201302537
387,56.23589,0.15426,30.91,7.892,44.26,3.642813063803054,2.3073691201302537
388,57.23589,0.16016,30.91,7.87,44.26,3.6457694562851133,2.3073691201302537
389,58.23589,0.1036,30.91,8.122,44.26,3.6119053242178873,2.3073691201302537
390,59.23589,0.084862,30.91,8.74,44.26,3.528857571767308,2.3073691201302537
391,60.23589,0.0,30.91,9.873,44.26,3.3766033589412476,2.3073691201302537
392,61.23589,0.0,30.91,10.731,44.26,3.2613040521409293,2.3073691201302537
393,62.23589,0.062188,30.91,11.244,44.26,3.192366354718362,2.3073691201302537
394,63.23589,0.15426,30.91,11.497,44.26,3.158367841174678,2.3073691201302537
395,64.23589,0.16016,30.91,11.632,44.26,3.1402263418529506,2.3073691201302537
396,65.23589,0.1036,30.91,11.598,44.26,3.144795312052496,2.3073691201302537
397,66.23589,0.084862,30.91,11.274,44.26,3.1883349104246443,2.3073691201302537
398,67.23589,0.052101,30.91,10.572,44.26,3.282670706897632,2.3073691201302537
399,68.23589,0.014673,30.91,8.835,44.26,3.5160913315038695,2.3073691201302537
400,69.23589,0.0,30.91,7.305,44.26,3.721694990483458,2.3073691201302537
401,70.23589,0.0,30.91,6.704,44.26,3.8024582578342634,2.3073691201302537
402,71.23589,0.0,30.91,6.359,44.26,3.848819867212014,2.3073691201302537
403,72.23589,0.0,30.91,6.079,44.26,3.8864466806200433,2.3073691201302537
404,73.23589,0.0,30.91,5.832,44.26,3.919638905304983,2.3073691201302537
405,74.23589,0.0,30.91,5.728,44.26,3.9336145788565364,2.3073691201302537
406,75.23589,0.0,30.91,5.571,44.26,3.9547124706603247,2.3073691201302537
407,76.23589,0.0,30.91,5.415,44.26,3.9756759809876554,2.3073691201302537
408,77.23589,0.0,30.91,5.293,44.26,3.9920705211154393,2.3073691201302537
409,78.23589,0.0,30.91,5.356,44.26,3.983604488098632,2.3073691201302537
410,79.23589,0.0,30.91,5.44,44.26,3.9723164440762235,2.3073691201302537
411,80.23589,0.0,30.91,5.635,44.26,3.946112056167061,2.3073691201302537
412,81.23589,0.0,30.91,5.957,44.26,3.9028412207478267,2.3073691201302537
413,82.23589,0.0,30.91,6.395,44.26,3.8439821340595524,2.3073691201302537
414,83.23589,0.0,30.91,7.906,44.26,3.640931723132653,2.3073691201302537
415,84.23589,0.0,30.91,10.225,44.26,3.329301079228296,2.3073691201302537
416,85.23589,0.062188,30.91,11.541,44.26,3.1524550562105595,2.3073691201302537
417,86.23589,0.15426,30.91,12.375,44.26,3.040380904845215,2.3073691201302537
418,87.23589,0.16016,30.91,12.87,44.26,2.9738620739988786,2.3073691201302537
419,88.23589,0.1036,30.91,12.989,44.26,2.9578706783004654,2.3073691201302537
420,89.23589,0.084862,30.91,12.845,44.26,2.977221610910309,2.3073691201302537
421,90.23589,0.0,30.91,12.433,44.26,3.032586779210695,2.3073691201302537
422,91.23589,0.0,30.91,11.604,44.26,3.143989023193753,2.3073691201302537
423,92.23589,0.062188,30.91,8.843,44.26,3.5150162796922126,2.3073691201302537
424,93.23589,0.15426,30.91,7.235,44.26,3.7311016938354653,2.3073691201302537
425,94.23589,0.16016,30.91,6.753,44.26,3.7958735654878586,2.3073691201302537
426,95.23589,0.1036,30.91,6.372,44.26,3.8470729080180694,2.3073691201302537
427,96.23589,0.084862,30.91,6.074,44.26,3.8871185880023296,2.3073691201302537
428,97.23589,0.052101,30.91,5.845,44.26,3.9178919461110384,2.3073691201302537
429,98.23589,0.014673,30.91,5.56,44.26,3.9561906669013545,2.3073691201302537
430,99.23589,0.0,30.91,5.482,44.26,3.9666724220650194,2.3073691201302537
431,100.23589,0.0,30.91,5.81,44.26,3.9225952977870424,2.3073691201302537
432,101.23589,0.0,30.91,5.524,44.26,3.961028400053815,2.3073691201302537
433,102.23589,0.0,30.91,5.261,44.26,3.9963707283620713,2.3073691201302537
434,103.23589,0.0,30.91,5.106,44.26,4.017199857212944,2.3073691201302537
435,104.23589,0.0,30.91,5.015,44.26,4.029428571570554,2.3073691201302537
436,105.23589,0.0,30.91,4.883,44.26,4.047166926462911,2.3073691201302537
437,106.23589,0.0,30.91,4.795,44.26,4.058992496391148,2.3073691201302537
438,107.23589,0.0,30.91,6.075,44.26,3.886984206525872,2.3073691201302537
439,108.23589,0.0,30.91,8.13,44.26,3.610830272406229,2.3073691201302537
440,109.23589,0.0,30.91,10.048,44.26,3.353086600561229,2.3073691201302537
441,110.23589,0.0,30.91,11.267,44.26,3.1892755807598454,2.3073691201302537
442,111.23589,0.0,30.91,12.52,44.26,3.0208955907589146,2.3073691201302537
443,112.23589,0.0,30.91,13.321,44.26,2.9132560281166597,2.3073691201302537
444,113.23589,0.0,30.91,13.45,44.26,2.895920817653675,2.3073691201302537
445,114.23589,0.0,30.91,13.379,44.26,2.9054619024821395,2.3073691201302537
446,115.23589,0.062188,30.91,12.743,44.26,2.9909285215089483,2.3073691201302537
447,116.23589,0.15426,30.91,10.973,44.26,3.228783734838276,2.3073691201302537
448,117.23589,0.16016,30.91,9.522,44.26,3.4237712571777412,2.3073691201302537
449,118.23589,0.1036,30.91,8.574,44.26,3.5511648968592113,2.3073691201302537
450,119.23589,0.084862,30.91,8.212,44.26,3.599810991336735,2.3073691201302537
451,120.23589,0.0,30.91,7.911,44.26,3.6402598157503663,2.3073691201302537
452,121.23589,0.0,30.91,7.793,44.26,3.656116829972322,2.3073691201302537
453,122.23589,0.062188,30.91,7.364,44.26,3.7137664833724804,2.3073691201302537
454,123.23589,0.15426,30.91,6.51,44.26,3.82852826426697,2.3073691201302537
455,124.23589,0.16016,30.91,6.048,44.26,3.8906125063902173,2.3073691201302537
456,125.23589,0.1036,30.91,5.851,44.26,3.9170856572522954,2.3073691201302537
457,126.23589,0.084862,30.91,5.799,44.26,3.924073494028072,2.3073691201302537
458,127.23589,0.052101,30.91,5.781,44.26,3.9264923606043025,2.3073691201302537
459,128.23589,0.014673,30.91,5.792,44.26,3.9250141643632723,2.3073691201302537
460,129.23589,0.0,30.91,5.748,44.26,3.9309269493273913,2.3073691201302537
461,130.23589,0.0,30.91,5.572,44.26,3.954578089183867,2.3073691201302537
462,131.23589,0.0,30.91,6.932,44.26,3.771819281202011,2.3073691201302537
463,132.23589,0.0,30.91,9.171,44.26,3.4709391554142353,2.3073691201302537
464,133.23589,0.0,30.91,10.995,44.26,3.225827342356217,2.3073691201302537
465,134.23589,0.0,30.91,12.639,44.26,3.004904195060502,2.3073691201302537
466,135.23589,0.0,30.91,14.116,44.26,2.8064227543331484,2.3073691201302537
467,136.23589,0.0,30.91,14.5,44.26,2.7548202673735656,2.3073691201302537
468,137.23589,0.0,30.91,14.617,44.26,2.7390976346280675,2.3073691201302537
469,138.23589,0.0,30.91,14.299,44.26,2.781830944141472,2.3073691201302537
470,139.23589,0.0,30.91,12.831,44.26,2.9791029515807104,2.3073691201302537
471,140.23589,0.0,30.91,10.962,44.26,3.2302619310793057,2.3073691201302537
472,141.23589,0.0,30.91,10.154,44.26,3.3388421640567607,2.3073691201302537
473,142.23589,0.0,30.91,10.049,44.26,3.352952219084772,2.3073691201302537
474,143.23589,0.0,30.91,10.207,44.26,3.331719945804527,2.3073691201302537
475,144.23589,0.0,30.91,9.991,44.26,3.360746344719293,2.3073691201302537
476,145.23589,0.062188,30.91,9.738,44.26,3.3947448582629756,2.3073691201302537
477,146.23589,0.15426,30.91,9.525,44.26,3.4233681127483697,2.3073691201302537
478,147.23589,0.16016,30.91,9.208,44.26,3.4659670407853174,2.3073691201302537
479,148.23589,0.1036,30.91,8.877,44.26,3.5104473094926654,2.3073691201302537
480,149.23589,0.084862,30.91,8.393,44.26,3.575487944097973,2.3073691201302537
481,150.23589,0.0,30.91,8.027,44.26,3.624671564481326,2.3073691201302537
482,151.23589,0.0,30.91,7.789,44.26,3.6566543558781497,2.3073691201302537
483,152.23589,0.062188,30.91,7.512,44.26,3.693878024856808,2.3073691201302537
484,153.23589,0.15426,30.91,7.382,44.26,3.7113476167962505,2.3073691201302537
485,154.23589,0.16016,30.91,6.819,44.26,3.78700438804168,2.3073691201302537
486,155.23589,0.1036,30.91,7.801,44.26,3.655041778160663,2.3073691201302537
487,156.23589,0.084862,30.91,9.974,44.26,3.363030829819065,2.3073691201302537
488,157.23589,0.052101,30.91,12.322,44.26,3.0475031230974494,2.3073691201302537
489,158.23589,0.014673,30.91,14.275,44.26,2.7850560995764457,2.3073691201302537
490,159.23589,0.0,30.91,15.616,44.26,2.604850539647278,2.3073691201302537
491,160.23589,0.0,30.91,16.399,44.26,2.499629843581253,2.3073691201302537
492,161.23589,0.0,30.91,16.659,44.26,2.464690659702369,2.3073691201302537
493,162.23589,0.0,30.91,16.437,44.26,2.4945233474758775,2.3073691201302537
494,163.23589,0.0,30.91,15.232,44.26,2.6564530266068607,2.3073691201302537
495,164.23589,0.0,30.91,12.707,44.26,2.995766254661409,2.3073691201302537
496,165.23589,0.0,30.91,11.161,44.26,3.2035200172643132,2.3073691201302537
497,166.23589,0.0,30.91,10.384,44.26,3.307934424471594,2.3073691201302537
498,167.23589,0.0,30.91,10.152,44.26,3.339110927009675,2.3073691201302537
499,168.23589,0.0,30.91,10.345,44.26,3.3131753020534274,2.3073691201302537
500,169.23589,0.0,30.91,9.675,44.26,3.403210891279782,2.3073691201302537
501,170.23589,0.0,30.91,9.132,44.26,3.476180032996068,2.3073691201302537
502,171.23589,0.0,30.91,8.997,44.26,3.494321532317796,2.3073691201302537
503,172.23589,0.0,30.91,9.129,44.26,3.47658317742544,2.3073691201302537
504,173.23589,0.0,30.91,9.091,44.26,3.4816896735308145,2.3073691201302537
505,174.23589,0.0,30.91,9.006,44.26,3.4931120990296805,2.3073691201302537
506,175.23589,0.062188,30.91,8.998,44.26,3.4941871508413387,2.3073691201302537
507,176.23589,0.15426,30.91,9.129,44.26,3.47658317742544,2.3073691201302537
508,177.23589,0.16016,30.91,9.301,44.26,3.4534695634747927,2.3073691201302537
509,178.23589,0.1036,30.91,9.323,44.26,3.4505131709927332,2.3073691201302537
510,179.23589,0.084862,30.91,10.381,44.26,3.308337568900966,2.3073691201302537
511,180.23589,0.0,30.91,12.562,44.26,3.0152515687477104,2.3073691201302537
512,181.23589,0.0,30.91,14.694,44.26,2.728750260940859,2.3073691201302537
513,182.23589,0.062188,30.91,16.267,44.26,2.5173681984736094,2.3073691201302537
514,183.23589,0.15426,30.91,17.19,44.26,2.3933340957035707,2.3073691201302537
515,184.23589,0.16016,30.91,17.388,44.26,2.3667265633650354,2.3073691201302537
516,185.23589,0.1036,30.91,17.17,44.26,2.396021725232715,2.3073691201302537
517,186.23589,0.084862,30.91,16.379,44.26,2.5023174731103976,2.3073691201302537
518,187.23589,0.052101,30.91,14.986,44.26,2.6895108698153427,2.3073691201302537
519,188.23589,0.014673,30.91,12.257,44.26,3.056237919067171,2.3073691201302537
520,189.23589,0.0,30.91,10.583,44.26,3.2811925106566022,2.3073691201302537
521,190.23589,0.0,30.91,9.98,44.26,3.362224540960322,2.3073691201302537
522,191.23589,0.0,30.91,9.54,44.26,3.421352390601511,2.3073691201302537
523,192.23589,0.0,30.91,9.095,44.26,3.481152147624986,2.3073691201302537
524,193.23589,0.0,30.91,8.735,44.26,3.529529479149595,2.3073691201302537
525,194.23589,0.0,30.91,8.579,44.26,3.5504929894769255,2.3073691201302537
526,195.23589,0.0,30.91,8.317,44.26,3.585700936308724,2.3073691201302537
527,196.23589,0.0,30.91,7.951,44.26,3.634884556692076,2.3073691201302537
528,197.23589,0.0,30.91,7.651,44.26,3.6751989996292505,2.3073691201302537
529,198.23589,0.0,30.91,7.357,44.26,3.714707153707681,2.3073691201302537
530,199.23589,0.0,30.91,7.035,44.26,3.757977989126915,2.3073691201302537
531,200.23589,0.0,30.91,6.832,44.26,3.7852574288477356,2.3073691201302537
532,201.23589,0.0,30.91,6.553,44.26,3.8227498607793073,2.3073691201302537
533,202.23589,0.0,30.91,6.271,44.26,3.860645437140252,2.3073691201302537
534,203.23589,0.0,30.91,8.558,44.26,3.553315000482528,2.3073691201302537
535,204.23589,0.0,30.91,10.967,44.26,3.2295900236970194,2.3073691201302537
536,205.23589,0.062188,30.91,13.473,44.26,2.892830043695158,2.3073691201302537
537,206.23589,0.15426,30.91,15.205,44.26,2.6600813264712064,2.3073691201302537
538,207.23589,0.16016,30.91,16.153,44.26,2.5326876867897363,2.3073691201302537
539,208.23589,0.1036,30.91,16.655,44.26,2.465228185608198,2.3073691201302537
540,209.23589,0.084862,30.91,16.787,44.26,2.4474898307158415,2.3073691201302537
541,210.23589,0.0,30.91,16.503,44.26,2.4856541700296995,2.3073691201302537
542,211.23589,0.0,30.91,15.312,44.26,2.645702508490281,2.3073691201302537
543,212.23589,0.062188,30.91,12.123,44.26,3.074245036912442,2.3073691201302537
544,213.23589,0.15426,30.91,10.5,44.26,3.292346173202554,2.3073691201302537
545,214.23589,0.16016,30.91,10.664,44.26,3.270307611063565,2.3073691201302537
546,215.23589,0.1036,30.91,10.835,44.26,3.247328378589376,2.3073691201302537
547,216.23589,0.084862,30.91,10.507,44.26,3.2914055028673532,2.3073691201302537
548,217.23589,0.052101,30.91,9.924,44.26,3.369749903641928,2.3073691201302537
549,218.23589,0.014673,30.91,9.368,44.26,3.444466004552157,2.3073691201302537
550,219.23589,0.0,30.91,9.014,44.26,3.4920370472180227,2.3073691201302537
551,220.23589,0.0,30.91,8.822,44.26,3.5178382906978145,2.3073691201302537
552,221.23589,0.0,30.91,8.694,44.26,3.535039119684342,2.3073691201302537
553,222.23589,0.0,30.91,8.554,44.26,3.553852526388356,2.3073691201302537
554,223.23589,0.0,30.91,8.439,44.26,3.5693063961809397,2.3073691201302537
555,224.23589,0.0,30.91,8.332,44.26,3.583685214161865,2.3073691201302537
556,225.23589,0.0,30.91,8.088,44.26,3.6164742944174333,2.3073691201302537
557,226.23589,0.0,30.91,7.882,44.26,3.644156878567627,2.3073691201302537
558,227.23589,0.0,30.91,8.68,44.26,3.536920460354743,2.3073691201302537
559,228.23589,0.0,30.91,10.692,44.26,3.266544929722762,2.3073691201302537
560,229.23589,0.0,30.91,13.492,44.26,2.89027679564247,2.3073691201302537
561,230.23589,0.0,30.91,15.918,44.26,2.564267333757189,2.3073691201302537
562,231.23589,0.0,30.91,17.8,44.26,2.3113613950646497,2.3073691201302537
563,232.23589,0.0,30.91,18.896,44.26,2.1640792968675067,2.3073691201302537
564,233.23589,0.0,30.91,18.984,44.26,2.1522537269392688,2.3073691201302537
565,234.23589,0.0,30.91,17.88,44.26,2.3006108769480704,2.3073691201302537
566,235.23589,0.062188,30.91,16.138,44.26,2.5347034089365943,2.3073691201302537
567,236.23589,0.15426,30.91,13.369,44.26,2.9068057172467117,2.3073691201302537
568,237.23589,0.16016,30.91,11.042,44.26,3.2195114129627256,2.3073691201302537
569,238.23589,0.1036,30.91,10.361,44.26,3.3110251984301104,2.3073691201302537
570,239.23589,0.084862,30.91,9.986,44.26,3.3614182521015783,2.3073691201302537
571,240.23589,0.0,30.91,9.59,44.26,3.414633316778649,2.3073691201302537
572,241.23589,0.0,30.91,9.439,44.26,3.4349249197236924,2.3073691201302537
573,242.23589,0.062188,30.91,9.441,44.26,3.434656156770778,2.3073691201302537
574,243.23589,0.15426,30.91,9.431,44.26,3.435999971535351,2.3073691201302537
575,244.23589,0.16016,30.91,9.524,44.26,3.4235024942248264,2.3073691201302537
576,245.23589,0.1036,30.91,9.614,44.26,3.411408161343674,2.3073691201302537
577,246.23589,0.084862,30.91,9.436,44.26,3.4353280641530644,2.3073691201302537
578,247.23589,0.052101,30.91,9.08,44.26,3.4831678697718447,2.3073691201302537
579,248.23589,0.014673,30.91,8.761,44.26,3.526035560761706,2.3073691201302537
580,249.23589,0.0,30.91,8.382,44.26,3.576966140339003,2.3073691201302537
581,250.23589,0.0,30.91,7.93,44.26,3.6377065676976788,2.3073691201302537
582,251.23589,0.0,30.91,9.285,44.26,3.4556196670981087,2.3073691201302537
583,252.23589,0.0,30.91,11.708,44.26,3.1300133496421996,2.3073691201302537
584,253.23589,0.0,30.91,13.679,44.26,2.865147459544965,2.3073691201302537
585,254.23589,0.0,30.91,14.926,44.26,2.6975737584027777,2.3073691201302537
586,255.23589,0.0,30.91,15.721,44.26,2.5907404846192663,2.3073691201302537
587,256.23589,0.0,30.91,16.169,44.26,2.53053758316642,2.3073691201302537
588,257.23589,0.0,30.91,16.288,44.26,2.514546187468007,2.3073691201302537
589,258.23589,0.0,30.91,16.068,44.26,2.5441101122886014,2.3073691201302537
590,259.23589,0.0,30.91,15.056,44.26,2.6801041664633365,2.3073691201302537
591,260.23589,0.0,30.91,13.016,44.26,2.95424237843612,2.3073691201302537
592,261.23589,0.0,30.91,11.386,44.26,3.1732841850614326,2.3073691201302537
593,262.23589,0.0,30.91,9.503,44.26,3.426324505230429,2.3073691201302537
594,263.23589,0.0,30.91,8.778,44.26,3.5237510756619335,2.3073691201302537
595,264.23589,0.0,30.91,8.804,44.26,3.5202571572740444,2.3073691201302537
596,265.23589,0.062188,30.91,9.19,44.26,3.4683859073615473,2.3073691201302537
597,266.23589,0.15426,30.91,8.962,44.26,3.4990248839937994,2.3073691201302537
598,267.23589,0.16016,30.91,8.658,44.26,3.5398768528368025,2.3073691201302537
599,268.23589,0.1036,30.91,8.58,44.26,3.550358608000468,2.3073691201302537
600,269.23589,0.084862,30.91,8.5,44.26,3.5611091261170476,2.3073691201302537
601,270.23589,0.0,30.91,8.347,44.26,3.5816694920150063,2.3073691201302537
602,271.23589,0.0,30.91,8.228,44.26,3.5976608877134186,2.3073691201302537
603,272.23589,0.062188,30.91,8.184,44.26,3.603573672677538,2.3073691201302537
